date,hs300,nasdaq100,gold,dividend,price_hs300,price_nasdaq100,price_gold,price_dividend,erp_pct,cn_10y_rate,w_hs300,w_nasdaq100,w_gold,w_dividend,w_cash,requested_cash_floor,hs300_trend_filter_passed,nasdaq_trend_filter_passed,gold_crisis_hedge_active,cash_floor_buffer,target_cash_pct,cash_rf_daily,strategy_return,benchmark_return,strategy_nav,benchmark_nav,strategy_drawdown,benchmark_drawdown,high_cash_defense_mode
2025-03-24,0.004239401496259454,0.02043596730245234,0.0008857395925598865,0.004533091568449832,4.027,1.498,6.78,1.108,6.547961744966443,1.8413,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,7.383200000000001e-05,0.0019464948278443155,0.004239401496259454,1.02773056898816,1.0012431626056688,-0.005494489399257674,-0.019956193721100024,True
2025-03-25,0.0004966476285075405,0.01001335113484636,-0.0008849557522123686,0.006317689530685788,4.029,1.513,6.774,1.115,6.57800562552477,1.8183,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,7.365199999999999e-05,0.0009242849862872795,0.0004966476285075405,1.0286804849230242,1.0017404276479362,-0.004575282887029353,-0.019469457288878167,True
2025-03-26,-0.0039712087366592375,-0.0033046926635822427,0.003100088573959159,-0.0026905829596411968,4.013,1.508,6.795,1.112,6.630299831508003,1.7943,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,7.273200000000001e-05,-0.0007472791133191571,-0.0039712087366592375,1.0279117734823622,0.997762307309796,-0.005319142987009529,-0.0233633487466538,True
2025-03-27,0.0034886618489908816,-0.017241379310344862,0.002501839587932375,0.0026978417266185772,4.027,1.482,6.812,1.115,6.597161344537813,1.8062,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,7.1772e-05,0.0018059184388269818,0.0034886618489908816,1.0297680983075814,1.0012431626056688,-0.0035228304865815296,-0.019956193721100024,True
2025-03-28,-0.004718152470821968,-0.0047233468286098645,0.018496770405167284,-0.0026905829596411968,4.008,1.475,6.938,1.112,6.65480050804403,1.8126,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,7.2248e-05,0.002145127719381785,-0.004718152470821968,1.031977082399796,0.9965191447041273,-0.0013852596885272073,-0.024580189827208554,True
2025-03-31,-0.005988023952095856,-0.04338983050847456,0.010665897953300751,0.0,3.984,1.411,7.012,1.112,6.676064346349746,1.8129,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,7.2504e-05,0.0006651752026361864,-0.005988023952095856,1.0326635279646972,0.9905519641969169,-0.000721005926285101,-0.03042102701387195,True
2025-04-01,-0.0005020080321284093,0.017717930545712246,0.0062749572162008604,0.0026978417266185772,3.982,1.436,7.056,1.115,6.678564346349747,1.8104,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,7.2516e-05,0.0015631720942008564,-0.0005020080321284093,1.0342777587743106,0.9900546991546495,0.0,-0.030907763446093806,True
2025-04-02,-0.0007533902561527306,0.00417827298050133,-0.003826530612244916,0.0053811659192826156,3.979,1.442,7.029,1.121,6.693064206955047,1.7887,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,7.241599999999999e-05,-0.00011751239859477356,-0.0007533902561527306,1.0341562183140638,0.9893088015912481,-0.00011751239859481011,-0.03163786809442681,True
2025-04-03,-0.00502638853983417,-0.02011095700416088,0.009247403613600769,0.003568242640499486,3.959,1.413,7.094,1.125,6.770964346349746,1.718,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,7.1548e-05,0.0011567391838365343,-0.00502638853983417,1.0353524673339958,0.9843361511685728,0.0,-0.036505232416646494,True
2025-04-07,-0.06668350593584249,-0.0997876857749469,-0.030589230335494877,-0.05422222222222217,3.695,1.272,6.877,1.064,7.401623667570009,1.6318,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.872e-05,-0.030894567884392925,-0.06668350593584249,1.003365700247672,0.9186971655892588,-0.03089456788439293,-0.10075444146994428,True
2025-04-08,0.009472259810554773,0.036949685534591215,0.006979787698124129,0.022556390977443552,3.73,1.319,6.925,1.088,7.194095925597875,1.6633,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.5272e-05,0.007173589938880052,0.009472259810554773,1.0105634343399859,0.9273993038289405,-0.02394260290685446,-0.09223655390606011,True
2025-04-09,0.00965147453083115,-0.014404852160727732,0.012563176895306727,-0.0027573529411766273,3.766,1.3,7.012,1.085,7.15977268722467,1.6508,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.653199999999999e-05,0.004538513870592639,0.00965147453083115,1.0151498905038516,0.936350074589756,-0.01951275287165266,-0.08347529812606502,True
2025-04-10,0.016728624535315983,0.09923076923076923,0.02167712492869378,0.004608294930875667,3.829,1.429,7.164,1.09,7.096858741258742,1.6444,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.603200000000001e-05,0.009235238159199102,0.016728624535315983,1.0245250415099396,0.9520139234211832,-0.010457719632364859,-0.06814310051107353,True
2025-04-11,0.0028728127448418572,-0.011196641007697683,0.015214963707425921,-0.0027522935779817903,3.84,1.413,7.273,1.087,7.069203490401396,1.6568,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.5776e-05,0.0033746622909983804,0.0028728127448418572,1.0279824675337068,0.9547488811536544,-0.007118348613459613,-0.06546605013385298,True
2025-04-14,0.002083333333333437,0.013446567586694824,0.007424721572941051,0.007359705611775569,3.848,1.432,7.327,1.095,7.014626886383347,1.6584,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.627199999999999e-05,0.0031362422896879048,0.002083333333333437,1.0312064696214438,0.9567379413227246,-0.004004431189725932,-0.06351910440496511,True
2025-04-15,0.0007796257796257589,-0.011173184357541888,-0.0002729630135116512,0.010045662100456765,3.851,1.416,7.325,1.106,6.984742350907519,1.6583,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.633600000000001e-05,0.0016736975572726241,0.0007796257796257589,1.032932397370693,0.9574838388861259,-0.002337435839153801,-0.06278899975663221,True
2025-04-16,0.002337055310309033,-0.01906779661016944,0.024300341296928263,0.009041591320072317,3.86,1.389,7.503,1.116,6.94806529209622,1.643,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.6332e-05,0.006827103584973759,0.002337055310309033,1.0399843338438182,0.9597215315763298,0.0,-0.06059868581163341,True
2025-04-17,0.0007772020725389517,0.0007199424046075986,0.008263361322137897,0.0008960573476701761,3.863,1.39,7.565,1.117,6.93886529209622,1.6522,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.572e-05,0.002007669384712844,0.0007772020725389517,1.0420722785514573,0.9604674291397312,0.0,-0.059868581163300405,True
2025-04-18,0.0025886616619208436,-0.006474820143884785,0.002379378717779268,0.0026857654431513556,3.873,1.381,7.583,1.12,6.934390987124463,1.6493,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.6088e-05,0.0015523411755087677,0.0025886616619208436,1.043689930257309,0.9629537543510689,0.0,-0.057434899002190565,True
2025-04-21,0.0005163955589981839,-0.00868935553946415,0.018594223921930553,-0.005357142857142838,3.875,1.369,7.724,1.114,6.909929331046311,1.6664,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.5972e-05,0.0030707610455642308,0.0005163955589981839,1.046894852638791,0.9634510193933364,0.0,-0.0569481625699686,True
2025-04-22,0.0007741935483871476,0.0014609203798392478,0.03340238218539615,0.006283662477558183,3.878,1.371,7.982,1.121,6.888809649871904,1.6509,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.665600000000001e-05,0.007843236595809745,0.0007741935483871476,1.0551058966589721,0.9641969169567378,0.0,-0.05621805792163559,True
2025-04-23,0.001031459515214106,0.03209336250911754,-0.060385868203457815,-0.004460303300624302,3.882,1.415,7.5,1.116,6.900543835616438,1.6611,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.6036e-05,-0.012461939856981682,0.001031459515214106,1.0419572304320615,0.9651914470412729,-0.012461939856981519,-0.05524458505719165,True
2025-04-24,0.0,-0.012014134275618482,0.01093333333333324,0.008960573476702427,3.882,1.398,7.582,1.126,6.883008547008547,1.664,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.6444e-05,0.0035573302881720123,0.0,1.0456638164468572,0.9651914470412729,-0.008948940804912153,-0.05524458505719165,True
2025-04-25,0.0,0.03290414878397718,-0.006858348720654162,-0.0008880994671401909,3.882,1.444,7.53,1.125,6.930465292096219,1.6606,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.656e-05,-0.001478260664201861,0.0,1.0441180527590246,0.9651914470412729,-0.010413972601935884,-0.05524458505719165,True
2025-04-28,-0.0015455950540959051,0.0027700831024930483,-0.00863213811420993,0.004444444444444251,3.876,1.448,7.465,1.13,6.935390987124463,1.6483,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.6424e-05,-0.0014195901196993252,-0.0015455950540959051,1.0426358330875283,0.9636996519144703,-0.011818779149022629,-0.05670479435385756,True
2025-04-29,-0.00180598555211553,-0.0013812154696132284,0.006965840589417294,-0.0026548672566371057,3.869,1.446,7.517,1.127,6.974352278589853,1.6241,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.5932e-05,0.0005698144413590106,-0.00180598555211553,1.0432299420423,0.961959224266534,-0.011255699218701953,-0.05840837186663428,True
2025-04-30,-0.0007753941586973179,0.0,-0.006119462551549826,-0.015971606033717833,3.866,1.446,7.471,1.109,7.078920191470845,1.6243,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.496400000000001e-05,-0.00378749635504197,-0.0007753941586973179,1.039278712439344,0.9612133267031328,-0.015000564653979587,-0.059138476514967175,True
2025-05-06,0.009570615623383238,0.007607192254495132,0.018872975505287215,0.0,3.903,1.457,7.612,1.109,7.020719031141869,1.6298,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.4972e-05,0.006193237806903252,0.009570615623383238,1.045715212653133,0.9704127299850819,-0.008900228911216446,-0.050133852518861155,True
2025-05-07,0.006149116064565696,0.0034317089910775866,0.007750919600630679,0.008115419296663706,3.927,1.462,7.671,1.118,6.92718029134533,1.6418,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.5192e-05,0.004330852630767116,0.006149116064565696,1.050244051132885,0.9763799104922922,-0.0046079218602439465,-0.04429301533219776,True
2025-05-08,0.005856888209829325,0.015731874145006985,-0.014861165428236234,0.005366726296958779,3.95,1.485,7.557,1.124,6.906609649871904,1.6331,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.567199999999999e-05,-0.0006767332886460989,0.005856888209829325,1.0495333160222808,0.9820984584783687,-0.0052815368147757225,-0.038695546361645405,True
2025-05-09,-0.0012658227848102444,0.0006734006734006037,-0.0034405187243615742,0.007117437722419684,3.945,1.486,7.531,1.132,6.9046096498719045,1.6351,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.532399999999999e-05,8.918581728807655e-05,-0.0012658227848102444,1.0496269195088412,0.9808552958726998,-0.005192822035665068,-0.03991238744220038,True
2025-05-12,0.011406844106463865,0.020188425302826385,-0.02058159606957899,0.0008833922261484162,3.99,1.516,7.376,1.133,6.78657627118644,1.688,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.5404e-05,-0.001105937753377569,0.011406844106463865,1.0484660974715951,0.9920437593237192,-0.006293016851106725,-0.028960817717206377,True
2025-05-13,0.001002506265664227,0.003957783641161061,-0.005965292841648706,0.009708737864077666,3.994,1.522,7.332,1.144,6.782685376162299,1.6704,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.751999999999999e-05,0.0005408866776979654,0.001002506265664227,1.0490331988157355,0.9930382894082543,-0.005755533982386041,-0.02798734485276244,True
2025-05-14,0.01276915373059584,0.02890932982917227,-0.007501363884342527,0.006993006993007089,4.045,1.566,7.277,1.152,6.68061888053467,1.6736,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.6816e-05,0.0027676931047315176,0.01276915373059584,1.0519366007667323,1.0057185479860762,-0.0030037704293716105,-0.015575565831102867,True
2025-05-15,-0.008405438813349764,-0.00446998722860803,-0.029545142228940446,-0.00347222222222221,4.011,1.559,7.062,1.148,6.7235613445378135,1.6798,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.6944e-05,-0.008504443882458863,-0.008405438813349764,1.0429904649776072,0.9972650422675282,-0.011482668914778005,-0.02385008517887599,True
2025-05-16,-0.005484916479680968,0.0012828736369467908,0.01628433871424506,-0.006968641114982632,3.989,1.561,7.177,1.14,6.7737853761623,1.6793,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.7192e-05,0.0008672192556813756,-0.005484916479680968,1.0438949663923278,0.9917951268025853,-0.010625407650686203,-0.029204185933317528,True
2025-05-19,-0.0015041363750313286,-0.008968609865470878,0.006270029260136756,0.0017543859649122862,3.983,1.547,7.222,1.142,6.792464206955047,1.6893,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.7172e-05,0.0011679984530063622,-0.0015041363750313286,1.0451142340981752,0.9903033316757828,-0.009469819657378364,-0.03066439522998332,True
2025-05-20,0.005021340697966448,0.010989010989011172,-0.0018000553863196656,0.004378283712784592,4.003,1.564,7.209,1.147,6.738418565400844,1.7004,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.757200000000001e-05,0.0015790954541453676,0.005021340697966448,1.0467645692343024,0.9952759820984581,-0.007905677952405377,-0.02579703090776375,True
2025-05-21,0.003997002248313786,-0.009590792838874762,0.03190456373976969,0.006974716652136115,4.019,1.549,7.439,1.155,6.68630562552477,1.71,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.8016e-05,0.008453577207852801,0.003997002248313786,1.0556134743387695,0.9992541024365984,0.0,-0.021903139449988118,True
2025-05-22,-0.0004976362279173197,-0.006455777921239525,0.001478693372765072,0.0034632034632033903,4.017,1.539,7.45,1.159,6.677705625524769,1.7186,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.840000000000001e-05,0.000718170137054193,-0.0004976362279173197,1.0563715844123116,0.998756837394331,0.0,-0.022389875882209975,True
2025-05-23,-0.0072193178989296,-0.0032488628979856493,0.0005369127516778871,-0.007765314926660993,3.988,1.534,7.454,1.15,6.746600508044029,1.7208,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.8744e-05,-0.0028347465633959718,-0.0072193178989296,1.0533770386937296,0.9915464942814518,-0.0028347465633961066,-0.029447554149428234,True
2025-05-26,-0.0052657973921764745,0.005867014341590648,-0.0038905285752616203,-0.002608695652173809,3.967,1.543,7.425,1.147,6.79053829787234,1.7201,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.883200000000001e-05,-0.002458326610922514,-0.0052657973921764745,1.050787493888174,0.9863252113376428,-0.005286104441406536,-0.03455828668775873,True
2025-05-27,-0.005293672800604998,0.004536616979909258,-0.007946127946127923,0.0017436791630340842,3.946,1.55,7.366,1.149,6.8063232081911265,1.7261,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.8804e-05,-0.0026235703149217215,-0.005293672800604998,1.048030679011918,0.9811039283938338,-0.007895806289634155,-0.03966901922608923,True
2025-05-28,-0.0010136847440446184,0.011612903225806548,0.001221830029866977,0.004351610095735259,3.942,1.568,7.375,1.154,6.849223208191126,1.6832,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.9044e-05,0.0006713039343225295,-0.0010136847440446184,1.0487342261300294,0.9801093983092987,-0.007229802841138611,-0.04064249209053317,True
2025-05-29,0.0060882800608828,0.013392857142856984,-0.01016949152542379,-0.0017331022530329143,3.966,1.589,7.3,1.152,6.815701360544217,1.6877,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.7328e-05,-0.0007448624278189954,0.0060882800608828,1.0479530634082173,0.986076578816509,-0.007969280060460715,-0.03480165490386977,True
2025-05-30,-0.0017650025214321907,-0.020767778477029486,0.009452054794520492,0.006076388888889062,3.959,1.556,7.369,1.159,6.853949190110828,1.6712,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.7508e-05,0.0023876218618794098,-0.0017650025214321907,1.0504551790526342,0.9843361511685726,-0.005600685825877139,-0.036505232416646605,True
2025-06-03,-0.0005051780752716173,0.003856041131105492,0.01479169493825494,0.008628127696289845,3.957,1.562,7.478,1.169,6.819776720475786,1.6764,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,6.684800000000001e-05,0.00415300282327656,-0.0005051780752716173,1.0548177223769652,0.983838886126305,-0.0014709426666477121,-0.036991968848868684,True
