date,A_absolute_return_strategy_nav,A_absolute_return_benchmark_nav,A_absolute_return_strategy_drawdown,A_absolute_return_benchmark_drawdown,A_absolute_return_w_cash,A_absolute_return_turnover,A_absolute_return_trading_cost,B_offensive_growth_strategy_nav,B_offensive_growth_benchmark_nav,B_offensive_growth_strategy_drawdown,B_offensive_growth_benchmark_drawdown,B_offensive_growth_w_cash,B_offensive_growth_turnover,B_offensive_growth_trading_cost
2023-11-13,430884.1146217352,339344.70806866686,-0.043982900422197324,-0.28051377223836016,0.4,0.0,0.0,425676.25574600627,339344.70806866686,-0.05555854402023941,-0.28051377223836016,0.29000000000000004,0.0,0.0
2023-11-14,431321.5121482913,339344.70806866686,-0.04301243179615444,-0.28051377223836016,0.4,0.0,0.0,426193.02797405224,339344.70806866686,-0.05441198931140245,-0.28051377223836016,0.29000000000000004,0.0,0.0
2023-11-15,433389.68616478203,341668.986891055,-0.03842370443867593,-0.275585784376979,0.4,0.0,0.0,428824.64009930333,341668.986891055,-0.04857327138058809,-0.275585784376979,0.29000000000000004,0.0,0.0
2023-11-16,431923.2053125131,338322.02538681607,-0.04167743490447251,-0.28268208689736796,0.4,0.0,0.0,427048.0226428804,338322.02538681607,-0.052515025600171183,-0.28268208689736796,0.29000000000000004,0.0,0.0
2023-11-17,431860.68360873766,337857.1696223385,-0.04181615391470228,-0.2836676844696441,0.4,0.0,0.0,426996.0935699991,337857.1696223385,-0.052630239847002325,-0.2836676844696441,0.29000000000000004,0.0,0.0
2023-11-20,431443.37538938114,338879.8523041893,-0.04274204971814688,-0.2814993698106363,0.4,0.0,0.0,426290.05619467626,338879.8523041893,-0.05419671426911321,-0.2814993698106363,0.29000000000000004,0.0,0.0
2023-11-21,432142.08028162963,339344.70806866686,-0.0411918096376217,-0.28051377223836016,0.4,0.0,0.0,427295.06566696084,339344.70806866686,-0.0519669149874632,-0.28051377223836016,0.29000000000000004,0.0,0.0
2023-11-22,430293.63098871894,335718.8331057414,-0.045293026349396914,-0.2882014333021147,0.4,0.0,0.0,425056.93414230534,335718.8331057414,-0.056932623474339916,-0.2882014333021147,0.29000000000000004,0.0,0.0
2023-11-23,431429.5702902432,337485.2850107564,-0.04277267955663333,-0.284456162527465,0.4,0.0,0.0,426418.9198402181,337485.2850107564,-0.053910806452138305,-0.284456162527465,0.29000000000000004,0.0,0.0
2023-11-24,430781.3314773143,335161.0061883683,-0.04421094884700638,-0.289384150388846,0.4,0.0,0.0,425648.43354080454,335161.0061883683,-0.05562027272517556,-0.289384150388846,0.29000000000000004,0.0,0.0
2023-11-27,429959.5185970714,332929.6985188757,-0.04603433276742597,-0.29411501873577184,0.4,0.0,0.0,424557.21986270236,332929.6985188757,-0.05804133197154049,-0.29411501873577184,0.29000000000000004,0.0,0.0
2023-11-28,430346.78072528157,333301.5831304578,-0.045175101238519755,-0.29332654067795094,0.4,0.0,0.0,425024.6586129577,333301.5831304578,-0.05700423270205257,-0.29332654067795094,0.29000000000000004,0.0,0.0
2023-11-29,429418.12327057595,330791.3620022786,-0.04723554481539283,-0.29864876756824243,0.4,0.0,0.0,423942.40457114007,330791.3620022786,-0.059405413339208235,-0.29864876756824243,0.29000000000000004,0.0,0.0
2023-11-30,429645.2081089947,331163.2466138607,-0.04673170403496918,-0.29786028951042154,0.4,0.0,0.0,424163.3780727204,331163.2466138607,-0.05891514278089449,-0.29786028951042154,0.29000000000000004,0.0,0.0
2023-12-01,429862.0516871512,329861.6504733234,-0.04625058588366937,-0.3006199627127948,0.4,0.0,0.0,424178.7561179578,329861.6504733234,-0.058881023745035455,-0.3006199627127948,0.29000000000000004,0.0,0.0
2023-12-04,429543.5990344167,327630.3428038308,-0.046957147511468844,-0.3053508310597207,0.4,0.0,0.0,423760.41858890833,327630.3428038308,-0.05980918287933834,-0.3053508310597207,0.29000000000000004,0.0,0.0
2023-12-05,425629.7352430761,321494.24671272613,-0.05564096894504578,-0.31836071901376684,0.4,0.0,0.0,419210.0217224701,321494.24671272613,-0.06990507942938906,-0.31836071901376684,0.29000000000000004,0.0,0.0
2023-12-06,426049.50068222085,321959.10247720376,-0.05470962122528478,-0.3173751214414906,0.4,0.0,0.0,420002.7979159546,321959.10247720376,-0.06814615890625952,-0.3173751214414906,0.29000000000000004,0.0,0.0
2023-12-07,425403.6181232753,321122.36210114404,-0.05614266261557399,-0.31914919707158773,0.4,0.0,0.0,419022.4356515428,321122.36210114404,-0.07032127380141873,-0.31914919707158773,0.29000000000000004,0.0,0.0
2023-12-08,426152.7699713792,321773.1601714127,-0.054480494174770855,-0.31776936047040105,0.4,0.0,0.0,420172.8134867567,321773.1601714127,-0.06776894793651411,-0.31776936047040105,0.29000000000000004,0.0,0.0
2023-12-11,427368.7644013698,324004.4678409053,-0.05178252637179692,-0.31303849212347523,0.4,0.0,0.0,421665.028778932,324004.4678409053,-0.06445819248761675,-0.31303849212347523,0.29000000000000004,0.0,0.0
2023-12-12,428189.14692867495,324748.2370640695,-0.04996231602362211,-0.31146153600783333,0.4,0.0,0.0,422822.2489187748,324748.2370640695,-0.06189068570515155,-0.31146153600783333,0.29000000000000004,0.0,0.0
2023-12-13,426277.9437018744,319355.91019612906,-0.05420276700240467,-0.32289446784623743,0.4,0.0,0.0,420859.02042834664,319355.91019612906,-0.06624647099712544,-0.32289446784623743,0.29000000000000004,0.0,0.0
2023-12-14,426881.4217130797,317868.37174980063,-0.05286381001059748,-0.32604838007752135,0.4,0.0,0.0,421627.5793372317,317868.37174980063,-0.06454128099623724,-0.32604838007752135,0.29000000000000004,0.0,0.0
2023-12-15,425931.0466941443,317217.5736795319,-0.054972439078790014,-0.32742821667870814,0.4,0.0,0.0,420409.7214892273,317217.5736795319,-0.06724332374261943,-0.32742821667870814,0.29000000000000004,0.0,0.0
2023-12-18,425543.18783567415,315915.97753899463,-0.055832994593224994,-0.3301878898810814,0.4,0.0,0.0,420126.08284660126,315915.97753899463,-0.0678726284994573,-0.3301878898810814,0.29000000000000004,0.0,0.0
2023-12-19,425896.9302148008,316101.91984478565,-0.055048134460733755,-0.32979365085217094,0.4,0.0,0.0,420629.65598638257,316101.91984478565,-0.06675535840767388,-0.32979365085217094,0.29000000000000004,0.0,0.0
2023-12-20,425097.9331770233,313219.8141050244,-0.05682089610291652,-0.33590435580028355,0.4,0.0,0.0,419790.0599890882,313219.8141050244,-0.06861815731979493,-0.33590435580028355,0.29000000000000004,0.0,0.0
2023-12-21,425516.8150342152,316101.91984478565,-0.05589150881619809,-0.32979365085217094,0.4,0.0,0.0,420060.5908044232,316101.91984478565,-0.06801793470067186,-0.32979365085217094,0.29000000000000004,0.0,0.0
2023-12-22,426206.7781616267,316659.7467621589,-0.05436066438378584,-0.3286109337654394,0.4,0.0,0.0,420900.0019747931,316659.7467621589,-0.06615554586124639,-0.3286109337654394,0.29000000000000004,0.0,0.0
2023-12-25,426541.1373264059,317496.48713821854,-0.05361881044189687,-0.32683685813534225,0.4,0.0,0.0,421301.95517528703,317496.48713821854,-0.06526373838834676,-0.32683685813534225,0.29000000000000004,0.0,0.0
2023-12-26,426233.29214485886,315637.0640803081,-0.054301836916056834,-0.33077924842444706,0.4,0.0,0.0,421037.3066119004,315637.0640803081,-0.0658509101442385,-0.33077924842444706,0.29000000000000004,0.0,0.0
2023-12-27,427314.62868363626,316566.77560926334,-0.051902639112310855,-0.3288080532798946,0.4,0.0,0.0,422245.8570929196,316566.77560926334,-0.06316951751190003,-0.3288080532798946,0.29000000000000004,0.0,0.0
2023-12-28,429764.84912696545,324376.35245248745,-0.0464662524782522,-0.3122500140656541,0.4,0.0,0.0,425120.74353400676,324376.35245248745,-0.05679105054423117,-0.3122500140656541,0.29000000000000004,0.0,0.0
2023-12-29,430134.1288573922,325306.0639814427,-0.0456469191010509,-0.31027881892110165,0.4,0.0,0.0,425479.2205770297,325306.0639814427,-0.05599570296287604,-0.31027881892110165,0.29000000000000004,0.0,0.0
2024-01-02,429629.298738797,321029.3909482485,-0.046767002690538795,-0.31934631658604307,0.4,0.0,0.0,424632.2514984426,321029.3909482485,-0.05787486041869594,-0.31934631658604307,0.29000000000000004,0.0,0.0
2024-01-03,429459.69092436496,320099.67941929324,-0.047143317261711726,-0.3213175117305954,0.4,0.0,0.0,423998.2789713551,320099.67941929324,-0.05928144565442717,-0.3213175117305954,0.29000000000000004,0.0,0.0
2024-01-04,428993.89288600447,317310.54483242746,-0.048176799059975184,-0.3272310971642528,0.4,0.0,0.0,423220.75884872576,317310.54483242746,-0.061006517764410684,-0.3272310971642528,0.29000000000000004,0.0,0.0
2024-01-05,428428.36275407474,315730.0352332035,-0.04943155981374747,-0.33058212890999206,0.4,0.0,0.0,422359.85304068634,315730.0352332035,-0.06291659643060554,-0.33058212890999206,0.29000000000000004,0.0,0.0
2024-01-08,426149.92017117544,311360.39104711387,-0.05448681712247927,-0.33984674608938836,0.4,0.0,0.0,419881.3830478244,311360.39104711387,-0.06841554023370411,-0.33984674608938836,0.29000000000000004,0.0,0.0
2024-01-09,427756.0888605996,312104.1602702781,-0.05092315654695778,-0.33826978997374635,0.4,0.0,0.0,422150.4719982522,312104.1602702781,-0.06338114697553676,-0.33826978997374635,0.29000000000000004,0.0,0.0
2024-01-10,426724.4648161844,310616.6218239497,-0.05321205556488129,-0.3414237022050304,0.4,0.0,0.0,421027.1472189889,310616.6218239497,-0.06587345063528938,-0.3414237022050304,0.29000000000000004,0.0,0.0
2024-01-11,427197.6036599072,312383.07372896466,-0.05216228647448318,-0.3376784314303807,0.4,0.0,0.0,421901.5835417174,312383.07372896466,-0.06393335202125716,-0.3376784314303807,0.29000000000000004,0.0,0.0
2024-01-12,427194.92486710317,311360.3910471139,-0.05216823000231352,-0.33984674608938825,0.4,0.0,0.0,421742.44381239364,311360.3910471139,-0.0642864329263767,-0.33984674608938825,0.29000000000000004,0.0,0.0
2024-01-15,428087.02329829044,310988.5064355318,-0.050188901162422805,-0.34063522414720937,0.4,0.0,0.0,422759.3663081719,310988.5064355318,-0.06203020240008583,-0.34063522414720937,0.29000000000000004,0.0,0.0
2024-01-16,428926.6454991278,313033.8717992333,-0.04832600310248769,-0.336298594829194,0.4,0.0,0.0,423474.7994502115,313033.8717992333,-0.06044288173278678,-0.336298594829194,0.29000000000000004,0.0,0.0
2024-01-17,425137.6903025146,306061.0353320689,-0.05673268562935774,-0.35108255841333735,0.4,0.0,0.0,419236.7404952684,306061.0353320689,-0.06984579889319997,-0.35108255841333735,0.29000000000000004,0.0,0.0
2024-01-18,423889.03291175,303829.7276625763,-0.059503123843662964,-0.3558134267602632,0.4,0.0,0.0,417910.12888523116,303829.7276625763,-0.07278913196285286,-0.3558134267602632,0.29000000000000004,0.0,0.0
2024-01-19,424716.0858203331,304480.52573284495,-0.05766811369585301,-0.3544335901590766,0.4,0.0,0.0,419280.7507449941,304480.52573284495,-0.06974815401926604,-0.3544335901590766,0.29000000000000004,0.0,0.0
2024-01-22,421679.688979316,298065.5161830537,-0.06440506964899784,-0.3680348366564884,0.4,0.0,0.0,416606.60441075935,298065.5161830537,-0.07568124195479464,-0.3680348366564884,0.29000000000000004,0.0,0.0
2024-01-23,422681.9192870486,300110.8815467553,-0.06218138750478919,-0.3636982073384729,0.4,0.0,0.0,417559.39344823535,300110.8815467553,-0.07356730336026729,-0.3636982073384729,0.29000000000000004,0.0,0.0
2024-01-24,425961.7416786407,304852.41034442704,-0.05490433508271764,-0.3536451121012556,0.4,0.0,0.0,421262.7047227692,304852.41034442704,-0.06535082277236726,-0.3536451121012556,0.29000000000000004,0.0,0.0
2024-01-25,429312.8978735915,310058.79490657646,-0.04746901194823272,-0.34260641929176194,0.4,0.0,0.0,424793.5316823972,310058.79490657646,-0.0575170305193331,-0.34260641929176194,0.29000000000000004,0.0,0.0
2024-01-26,430171.65647337947,309500.9679892033,-0.045563655315330354,-0.3437891363784934,0.4,0.0,0.0,425399.83614347235,309500.9679892033,-0.05617183200225506,-0.3437891363784934,0.29000000000000004,0.0,0.0
2024-01-29,429620.3630820192,306711.8334023375,-0.04678682853323224,-0.3497027218121508,0.4,0.0,0.0,424880.95254864235,306711.8334023375,-0.05732307116857038,-0.3497027218121508,0.29000000000000004,0.0,0.0
2024-01-30,428033.82074915234,301505.4488401881,-0.050306943450340036,-0.36074141462164444,0.4,0.0,0.0,423347.4666410559,301505.4488401881,-0.06072539310627689,-0.36074141462164444,0.29000000000000004,0.0,0.0
2024-01-31,426281.476563647,299553.0546293821,-0.054194928522984354,-0.3648809244252045,0.4,0.0,0.0,420922.18200187065,299553.0546293821,-0.06610633537138688,-0.3648809244252045,0.29000000000000004,0.0,0.0
2024-02-01,425338.06349425524,299181.1700178,-0.05628811087920893,-0.3656694024830255,0.4,0.0,0.0,419720.22984478314,299181.1700178,-0.06877308840243945,-0.3656694024830255,0.29000000000000004,0.0,0.0
2024-02-02,425461.01086723665,296392.0354309343,-0.05601532340125426,-0.37158298791668276,0.4,0.0,0.0,420264.95838126075,296392.0354309343,-0.06756450745586295,-0.37158298791668276,0.29000000000000004,0.0,0.0
2024-02-05,426045.797016234,298251.45848884474,-0.054717838673769004,-0.36764059762757795,0.4,0.0,0.0,421087.8698492683,298251.45848884474,-0.06573872625595689,-0.36764059762757795,0.29000000000000004,0.0,0.0
2024-02-06,430299.2322193302,307827.48723708384,-0.04528059871036039,-0.34733728763868776,0.4,0.0,0.0,426002.5600947883,307827.48723708384,-0.054834577507904436,-0.34733728763868776,0.29000000000000004,0.0,0.0
2024-02-07,431775.9361897825,310523.6506710541,-0.04200418586788146,-0.3416208217194857,0.4,0.0,0.0,427408.8980978715,310523.6506710541,-0.051714356698538744,-0.3416208217194857,0.29000000000000004,0.0,0.0
2024-02-08,433443.57701741066,312569.0160347556,-0.03830413498861851,-0.33728419240147034,0.4,0.0,0.0,429777.3566262552,312569.0160347556,-0.046459493664061435,-0.33728419240147034,0.29000000000000004,0.0,0.0
2024-02-19,435481.20381734415,315079.23716293473,-0.033783183769508174,-0.33196196551117896,0.4,0.0,0.0,431827.7121083943,315079.23716293473,-0.04191040103629928,-0.33196196551117896,0.29000000000000004,0.0,0.0
2024-02-20,436332.275467439,316194.89099768107,-0.031894882430827276,-0.32959653133771594,0.4,0.0,0.0,432703.6400425272,316194.89099768107,-0.03996699300665485,-0.32959653133771594,0.29000000000000004,0.0,0.0
2024-02-21,437757.7909710247,320657.50633666624,-0.02873204316408473,-0.3201347946438643,0.4,0.0,0.0,434078.28654507373,320657.50633666624,-0.036917085649131876,-0.3201347946438643,0.29000000000000004,0.0,0.0
2024-02-22,439947.6486098956,323074.7563119499,-0.023873332254680357,-0.3150096872680279,0.4,0.0,0.0,436855.68912100093,323074.7563119499,-0.030754904655377446,-0.3150096872680279,0.29000000000000004,0.0,0.0
2024-02-23,440545.2056150351,323353.66977063654,-0.022547512398482294,-0.31441832872466213,0.4,0.0,0.0,437804.99629848707,323353.66977063654,-0.02864869121082958,-0.31441832872466213,0.29000000000000004,0.0,0.0
2024-02-26,437667.2462999364,320099.6794192931,-0.02893293767585403,-0.32131751173059575,0.4,0.0,0.0,434461.51878041215,320099.6794192931,-0.03606681409783974,-0.32131751173059575,0.29000000000000004,0.0,0.0
2024-02-27,439337.79946336447,323911.49668800965,-0.02522642509904882,-0.3132356116379308,0.4,0.0,0.0,436334.1125732632,323911.49668800965,-0.03191211863548782,-0.3132356116379308,0.29000000000000004,0.0,0.0
2024-02-28,437763.9052642153,320564.53518377076,-0.028718477175820878,-0.3203319141583195,0.4,0.0,0.0,434601.1148254942,320564.53518377076,-0.03575709446869291,-0.3203319141583195,0.29000000000000004,0.0,0.0
2024-02-29,439835.25967461243,325677.94859302463,-0.024122693371249726,-0.3094903408632811,0.4,0.0,0.0,436820.37059964146,325677.94859302463,-0.0308332653233393,-0.3094903408632811,0.29000000000000004,0.0,0.0
2024-03-01,441494.797566568,328188.1697212038,-0.02044062074831343,-0.3041681139729896,0.4,0.0,0.0,439055.7636537036,328188.1697212038,-0.025873632639656807,-0.3041681139729896,0.29000000000000004,0.0,0.0
2024-03-04,442887.1982879036,327909.25626251724,-0.01735125436443108,-0.30475947251635527,0.4,0.0,0.0,440776.19717278716,327909.25626251724,-0.02205653287018039,-0.30475947251635527,0.29000000000000004,0.0,0.0
2024-03-05,444862.0436941127,330605.4196964874,-0.012969598338388066,-0.2990430065971532,0.4,0.0,0.0,442720.77630237397,330605.4196964874,-0.017742124632407652,-0.2990430065971532,0.29000000000000004,0.0,0.0
2024-03-06,444696.93317621073,329303.82355595,-0.013335934606256705,-0.3018026797995268,0.4,0.0,0.0,442364.86053181416,329303.82355595,-0.018531789557374112,-0.3018026797995268,0.29000000000000004,0.0,0.0
2024-03-07,444746.2230537443,327537.3716509351,-0.013226573494627969,-0.3055479505741763,0.4,0.0,0.0,442110.4159007155,327537.3716509351,-0.019096322003375632,-0.3055479505741763,0.29000000000000004,0.0,0.0
2024-03-08,446021.61996509385,328467.0831798903,-0.010396807405271713,-0.30357675542962403,0.4,0.0,0.0,443880.3612778718,328467.0831798903,-0.015169371024922218,-0.30357675542962403,0.29000000000000004,0.0,0.0
2024-03-11,446760.452430581,332929.6985188755,-0.008757534926292054,-0.2941150187357723,0.4,0.0,0.0,444514.3242230624,332929.6985188755,-0.013762807048400494,-0.2941150187357723,0.29000000000000004,0.0,0.0
2024-03-12,445207.19973962946,333394.55428335315,-0.012203788993510267,-0.29312942116349605,0.4,0.0,0.0,443096.661329921,333394.55428335315,-0.01690815421966918,-0.29312942116349605,0.29000000000000004,0.0,0.0
2024-03-13,444554.8756654275,331442.16007254715,-0.013651122390683335,-0.2972689309670561,0.4,0.0,0.0,442473.9939297256,331442.16007254715,-0.018289656941734456,-0.2972689309670561,0.29000000000000004,0.0,0.0
2024-03-14,444283.8906596292,330233.53508490534,-0.01425236595126289,-0.2998314846549742,0.4,0.0,0.0,441999.29317128984,330233.53508490534,-0.019342868318690476,-0.2998314846549742,0.29000000000000004,0.0,0.0
2024-03-15,444674.6210378536,331070.27546096506,-0.013385439299221091,-0.298057409024877,0.4,0.0,0.0,442279.21374477044,331070.27546096506,-0.01872181278550511,-0.298057409024877,0.29000000000000004,0.0,0.0
2024-03-18,445301.0027429709,333952.3812007264,-0.011995665110213105,-0.2919467040767644,0.4,0.0,0.0,443090.21773454436,333952.3812007264,-0.016922450527055544,-0.2919467040767644,0.29000000000000004,0.0,0.0
2024-03-19,444257.25341801014,331814.0446841293,-0.014311466896526959,-0.29648045290923497,0.4,0.0,0.0,441763.9109438632,331814.0446841293,-0.019865107298623674,-0.29648045290923497,0.29000000000000004,0.0,0.0
2024-03-20,445014.28574348683,332092.95814281586,-0.01263181377512046,-0.2958890943658693,0.4,0.0,0.0,442632.0738464246,332092.95814281586,-0.017938927426820128,-0.2958890943658693,0.29000000000000004,0.0,0.0
2024-03-21,447064.4151480738,331907.01583702484,-0.008083122605911264,-0.29628333339477975,0.4,0.0,0.0,445119.23180226126,331907.01583702484,-0.012420707771966577,-0.29628333339477975,0.29000000000000004,0.0,0.0
2024-03-22,445458.83146421757,329024.9100972635,-0.011645485209873074,-0.30239403834289236,0.4,0.0,0.0,443342.87499299203,329024.9100972635,-0.016361883697660784,-0.30239403834289236,0.29000000000000004,0.0,0.0
2024-03-25,445012.4158810393,327258.45819224854,-0.012635962501919673,-0.30613930911754195,0.4,0.0,0.0,442695.55013289774,327258.45819224854,-0.01779809355223194,-0.30613930911754195,0.29000000000000004,0.0,0.0
2024-03-26,445737.681007667,328281.14087409934,-0.011026792334687507,-0.30397099445853426,0.4,0.0,0.0,443621.08041223226,328281.14087409934,-0.015744633551189158,-0.30397099445853426,0.29000000000000004,0.0,0.0
2024-03-27,444440.4997927606,324748.23706406937,-0.013904891992156498,-0.31146153600783355,0.4,0.0,0.0,442106.6755242813,324748.23706406937,-0.019104620719871512,-0.31146153600783355,0.29000000000000004,0.0,0.0
2024-03-28,445468.47295809933,326328.7466632932,-0.01162409330262093,-0.30811050426209463,0.4,0.0,0.0,443173.0856228231,326328.7466632932,-0.016738592799490304,-0.30811050426209463,0.29000000000000004,0.0,0.0
2024-03-29,447972.6855804327,327816.28510962165,-0.006067912402262121,-0.3049565920308106,0.4,0.0,0.0,445721.19601324253,327816.28510962165,-0.01108513890197993,-0.3049565920308106,0.29000000000000004,0.0,0.0
2024-04-01,450323.0595048273,333208.6119775622,-0.000853058603124901,-0.2935236601924063,0.4,0.0,0.0,448561.87153440143,333208.6119775622,-0.004782575183767346,-0.2935236601924063,0.29000000000000004,0.0,0.0
2024-04-02,450429.8589693007,332092.95814281586,-0.0006160990337243932,-0.2958890943658693,0.4,0.0,0.0,448508.5032844508,332092.95814281586,-0.0049009825109463945,-0.2958890943658693,0.29000000000000004,0.0,0.0
2024-04-03,451070.2528462993,330791.36200227845,0.0,-0.2986487675682429,0.4,0.0,0.0,448792.6752768933,330791.36200227845,-0.0042704944189555505,-0.2986487675682429,0.29000000000000004,0.0,0.0
2024-04-08,451609.6678464147,328095.19856830826,0.0,-0.3043652334874448,0.4,0.0,0.0,449121.66744958586,328095.19856830826,-0.0035405644724539886,-0.3043652334874448,0.29000000000000004,0.0,0.0
2024-04-09,451182.81225168455,327537.3716509351,-0.0009451870168450949,-0.3055479505741763,0.4,0.0,0.0,448695.1182432121,327537.3716509351,-0.004486942730758781,-0.3055479505741763,0.29000000000000004,0.0,0.0
2024-04-10,450747.2091523386,325120.12167565146,-0.0019097436469615037,-0.31067305795001265,0.4,0.028571428571428588,2.8571428571428588e-05,448179.8043446938,325120.12167565146,-0.005630261865978925,-0.31067305795001265,0.25,0.05844155844155846,5.844155844155846e-05
2024-04-11,450739.25974402594,324841.2082169649,-0.0019273460343297577,-0.3112644164933783,0.4,0.0,0.0,447856.17557868426,324841.2082169649,-0.006348292103374509,-0.3112644164933783,0.25,0.0,0.0
2024-04-12,451455.944811482,322238.01593589026,-0.0003403891587746566,-0.31678376289812504,0.4,0.028571428571428588,2.8571428571428588e-05,448517.73768530454,322238.01593589026,-0.004880494285752435,-0.31678376289812504,0.29000000000000004,0.05844155844155846,5.844155844155846e-05
2024-04-15,454167.65853591304,329024.9100972636,0.0,-0.30239403834289225,0.4,0.0,0.0,451438.80931848625,329024.9100972636,0.0,-0.30239403834289225,0.29000000000000004,0.0,0.0
2024-04-16,452397.32440666104,326049.8332046068,-0.0038979748909444556,-0.30870186280545997,0.4,0.0,0.0,448736.7704972505,326049.8332046068,-0.005985393292426311,-0.30870186280545997,0.29000000000000004,0.0,0.0
2024-04-17,455302.0006320034,330326.5062378009,0.0,-0.299634365140519,0.4,0.0,0.0,451886.9296534208,330326.5062378009,0.0,-0.299634365140519,0.29000000000000004,0.0,0.0
2024-04-18,455266.0357659688,330884.3331551741,-7.899123215959758e-05,-0.2984516480537873,0.4,0.0,0.0,451821.93839426374,330884.3331551741,-0.00014382194945739002,-0.2984516480537873,0.29000000000000004,0.0,0.0
2024-04-19,454067.7260636416,328281.1408740994,-0.002710892037918855,-0.30397099445853415,0.4,0.0,0.0,449924.69889826566,328281.1408740994,-0.004342304736851155,-0.30397099445853415,0.29000000000000004,0.0,0.0
2024-04-22,451181.18302457803,327630.3428038307,-0.009050734680948636,-0.30535083105972094,0.4,0.0,0.0,446844.5762801498,327630.3428038307,-0.01115844040264291,-0.30535083105972094,0.29000000000000004,0.0,0.0
2024-04-23,448118.5414460652,325306.0639814426,-0.015777350365179355,-0.310278818921102,0.4,0.028571428571428588,2.8571428571428588e-05,443699.1512762907,325306.0639814426,-0.01811908652328098,-0.310278818921102,0.25,0.05844155844155846,5.844155844155846e-05
2024-04-24,450295.16790970886,326607.66012197995,-0.010996729017980544,-0.3075191457187285,0.4,0.0,0.0,447173.93910465634,326607.66012197995,-0.010429579258641408,-0.3075191457187285,0.25,0.0,0.0
2024-04-25,450543.5820947406,327537.3716509352,-0.010451125913476522,-0.30554795057417605,0.4,0.0,0.0,446975.74067362415,327537.3716509352,-0.010868181081411965,-0.30554795057417605,0.25,0.0,0.0
2024-04-26,452868.2480472817,332185.92929571145,-0.00534535886366283,-0.29569197485141396,0.4,0.0,0.0,450685.1901924159,332185.92929571145,-0.002659380880802642,-0.29569197485141396,0.25,0.0,0.0
2024-04-29,453826.17134512216,336183.6888702191,-0.003241429391552586,-0.2872158357298382,0.4,0.0,0.0,452036.5479864024,336183.6888702191,0.0,-0.2872158357298382,0.25,0.0,0.0
2024-04-30,453407.27551361953,334510.2081180996,-0.004161468905811594,-0.2907639869900328,0.4,0.0,0.0,451415.32837769424,334510.2081180996,-0.0013742685441595626,-0.2907639869900328,0.25,0.0,0.0
2024-05-06,456243.19270406064,339158.7657628759,0.0,-0.2809080112672705,0.4,0.0,0.0,455800.10231672844,339158.7657628759,0.0,-0.2809080112672705,0.25,0.0,0.0
2024-05-07,456499.0546546786,339344.708068667,0.0,-0.28051377223835994,0.4,0.0,0.0,455956.13828104467,339344.708068667,0.0,-0.28051377223835994,0.25,0.0,0.0
2024-05-08,455676.866930495,336648.54463469674,-0.0018010721288471698,-0.2862302381575621,0.4,0.0,0.0,454697.8555883157,336648.54463469674,-0.002759657315882791,-0.2862302381575621,0.25,0.0,0.0
2024-05-09,457313.3996878029,339902.53498604015,0.0,-0.2793310551516285,0.4,0.0,0.0,456784.80314652546,339902.53498604015,0.0,-0.2793310551516285,0.25,0.0,0.0
2024-05-10,459082.8850209228,340088.4772918312,0.0,-0.2789368161227179,0.4,0.0,0.0,458755.18007448345,340088.4772918312,0.0,-0.2789368161227179,0.25,0.0,0.0
2024-05-13,459434.48256818973,339809.5638331446,0.0,-0.2795281746660837,0.4,0.0,0.0,459431.53308905236,339809.5638331446,0.0,-0.2795281746660837,0.25,0.0,0.0
2024-05-14,459050.3148833817,339251.7369157715,-0.0008361751226433345,-0.28071089175281505,0.4,0.0,0.0,459099.71050355624,339251.7369157715,-0.0007222459966234052,-0.28071089175281505,0.25,0.0,0.0
2024-05-15,458804.54140136635,336834.4869404878,-0.0013711229581682138,-0.28583599912865154,0.4,0.0,0.0,458862.30415357294,336834.4869404878,-0.0012389853427171582,-0.28583599912865154,0.25,0.0,0.0
2024-05-16,460503.8023074577,337950.14077523415,0.0,-0.2834705649551885,0.4,0.0,0.0,461269.2243748818,337950.14077523415,0.0,-0.2834705649551885,0.25,0.0,0.0
2024-05-17,462317.07059733116,341761.95804395067,0.0,-0.27538866486252356,0.4,0.0,0.0,463534.64381597127,341761.95804395067,0.0,-0.27538866486252356,0.25,0.0,0.0
2024-05-20,464728.99111542,342505.72726711485,0.0,-0.27381170874688165,0.4,0.0,0.0,466150.4846727815,342505.72726711485,0.0,-0.27381170874688165,0.25,0.0,0.0
2024-05-21,463640.60737697565,341390.0734323685,-0.0023419751279817325,-0.27617714292034456,0.4,0.0,0.0,464693.979566653,341390.0734323685,-0.0031245384355887973,-0.27617714292034456,0.25,0.0,0.0
2024-05-22,463985.6846097288,342133.8426555327,-0.0015994407921638976,-0.27460018680470266,0.4,0.0,0.0,465099.9164729868,342133.8426555327,-0.0022537104097020144,-0.27460018680470266,0.25,0.0,0.0
2024-05-23,460979.0903610618,338693.9099983983,-0.008069005433377185,-0.2818936088395467,0.4,0.0,0.0,461739.08421048964,338693.9099983983,-0.009463468573648437,-0.2818936088395467,0.25,0.0,0.0
2024-05-24,458385.7631067211,334882.0927296817,-0.013649305573715576,-0.2899755089322118,0.4,0.028571428571428588,2.8571428571428588e-05,458036.4504317272,334882.0927296817,-0.017406469601227603,-0.2899755089322118,0.29000000000000004,0.05844155844155846,5.844155844155846e-05
2024-05-27,461199.841183742,337671.2273165475,-0.007593995638635609,-0.2840619234985544,0.4,0.0,0.0,461358.2602779504,337671.2273165475,-0.010280423494990143,-0.2840619234985544,0.29000000000000004,0.0,0.0
