date,hs300,nasdaq100,gold,dividend,price_hs300,price_nasdaq100,price_gold,price_dividend,erp_pct,cn_10y_rate,w_hs300,w_nasdaq100,w_gold,w_dividend,w_cash,requested_cash_floor,hs300_trend_filter_passed,nasdaq_trend_filter_passed,gold_crisis_hedge_active,cash_floor_buffer,target_cash_pct,cash_rf_daily,strategy_return,benchmark_return,strategy_nav,benchmark_nav,strategy_drawdown,benchmark_drawdown,high_cash_defense_mode
2024-07-19,0.006429969247973233,-0.016053511705685586,-0.026556612237574106,-0.007248660573589749,3.6,1.471,5.425,3.15,6.285608547008547,2.2614,0.25,0.15,0.1,0.15,0.35,0.1,True,True,False,0.24999999999999997,0.35,9.0692e-05,-0.004511752553655403,0.006429969247973233,1.24887549881222,0.8980060942140643,-0.04796551098674329,-0.3696792078497446,False
2024-07-22,-0.008055555555555483,-0.005438477226376581,-0.0007373271889400401,-0.010158730158730145,3.571,1.463,5.421,3.118,6.389478583765111,2.2461,0.25,0.15,0.1,0.15,0.35,0.1,True,True,False,0.24999999999999997,0.35,9.0456e-05,-0.004395543115548884,-0.008055555555555483,1.2433860127112382,0.8907721562328955,-0.052150219630690664,-0.3747567920087327,False
2024-07-23,-0.019602352282273916,0.009569377990430672,-0.004980630879911518,-0.006735086593970485,3.501,1.477,5.394,3.097,6.516706386701662,2.2322,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.9844e-05,-0.004942062049090603,-0.019602352282273916,1.2372411218854478,0.8733109266231776,-0.05683455205849275,-0.3870130296338766,False
2024-07-24,-0.006283918880319872,-0.019634394041977088,0.01316277345198369,0.0006457862447530882,3.479,1.448,5.465,3.099,6.526141893076249,2.2381,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.9288e-05,-0.0030717427444651984,-0.006283918880319872,1.2334406354461422,0.8678231116029805,-0.05973171368003727,-0.39086499003035036,False
2024-07-25,-0.005748778384593312,-0.028314917127071793,-0.025251601097895704,-0.004517586318167233,3.459,1.407,5.327,3.085,6.617122261484099,2.2168,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.9524e-05,-0.008855896822723752,-0.005748778384593312,1.2225174124416764,0.8628341888573469,-0.06805863260936607,-0.3943667722089629,False
2024-07-26,0.004336513443191636,0.001421464108031234,0.004317627182278905,-0.005834683954619058,3.474,1.409,5.35,3.067,6.678714463176576,2.1944,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.867200000000001e-05,0.0008849433020376259,0.004336513443191636,1.2235992710374413,0.8665758809165721,-0.06723391733840178,-0.3917404355750035,False
2024-07-29,-0.005757052389176787,0.019872249822569188,0.006915887850467373,0.003912618193674611,3.454,1.437,5.387,3.079,6.7157144631765755,2.1574,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.7776e-05,0.0028507774901891103,-0.005757052389176787,1.2270874802963265,0.8615869581709383,-0.06457480878633826,-0.3952422177536161,False
2024-07-30,-0.006658946149391998,-0.011830201809325036,0.0012994245405606453,-0.004871711594673589,3.431,1.42,5.394,3.064,6.79654382826476,2.148,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.6296e-05,-0.004009877493891729,-0.006658946149391998,1.22216700982605,0.8558496970134596,-0.06832574920780532,-0.39926926725902046,False
2024-07-31,0.02244243660740297,0.006338028169014187,0.007786429365962189,0.009464751958224493,3.508,1.429,5.436,3.093,6.6845222614841,2.1494,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.592e-05,0.008789741107532764,0.02244243660740297,1.2329095414325886,0.8750570495841492,-0.06013657374678727,-0.3857874058713623,False
2024-08-01,-0.007126567844925824,0.023792862141357674,0.008094186902134037,0.0009699321047527132,3.483,1.463,5.48,3.096,6.7276959255978745,2.1297,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.597599999999999e-05,0.0027722874658985056,-0.007126567844925824,1.2363275211008886,0.8688208961521071,-0.0575310021505292,-0.39016463359462794,False
